,label,score
4041,Neutral,0.51891154050827
4042,Positive,0.821015238761902
4043,Positive,0.578644990921021
4044,Neutral,0.685402452945709
4045,Neutral,0.762960374355316
4046,Neutral,0.943827867507935
4047,Negative,0.773024678230286
4048,Neutral,0.907806932926178
4049,Neutral,0.807758688926697
4050,Positive,0.859063386917114
4051,Neutral,0.914565205574036
4052,Neutral,0.92208057641983
4053,Positive,0.876663863658905
4054,Positive,0.953117370605469
4055,Neutral,0.801949918270111
4056,Neutral,0.680366635322571
4057,Positive,0.75394880771637
4058,Neutral,0.565810680389404
4059,Positive,0.734613478183746
4060,Neutral,0.519692838191986
4061,Negative,0.508831799030304
4062,Positive,0.865709841251373
4063,Positive,0.981208086013794
4064,Positive,0.480201810598373
4065,Positive,0.594813287258148
4066,Neutral,0.720970809459686
4067,Positive,0.691364109516144
4068,Neutral,0.562899351119995
4069,Negative,0.751609086990356
4070,Positive,0.553240180015564
4071,Positive,0.600436508655548
4072,Neutral,0.905212879180908
4073,Neutral,0.514469027519226
4074,Neutral,0.466516733169556
4075,Neutral,0.64215087890625
4076,Neutral,0.886709630489349
4077,Positive,0.705890536308289
4078,Neutral,0.447916656732559
4079,Neutral,0.691343724727631
4080,Neutral,0.735130250453949
4081,Neutral,0.941614925861359
4082,Neutral,0.79318779706955
4083,Positive,0.734571695327759
4084,Positive,0.812507152557373
4085,Positive,0.987651824951172
4086,Positive,0.649674355983734
4087,Positive,0.636959850788116
4088,Positive,0.838827908039093
4089,Positive,0.87333756685257
4090,Neutral,0.532275140285492
4091,Positive,0.693691372871399
4092,Neutral,0.541655480861664
4093,Positive,0.843971192836762
4094,Positive,0.9182368516922
4095,Neutral,0.799170613288879
4096,Neutral,0.806089222431183
4097,Neutral,0.771085321903229
4098,Negative,0.827345311641693
4099,Positive,0.684613227844238
4100,Neutral,0.507206678390503
4101,Positive,0.525176286697388
4102,Positive,0.878912508487701
4103,Positive,0.589963257312775
4104,Neutral,0.947852969169617
4105,Positive,0.67202764749527
4106,Negative,0.764263689517975
4107,Positive,0.618866801261902
4108,Positive,0.926658928394318
4109,Positive,0.564774930477142
4110,Positive,0.561224102973938
4111,Positive,0.781202971935272
4112,Positive,0.783922433853149
4113,Positive,0.752331614494324
4114,Positive,0.459898740053177
4115,Positive,0.844218373298645
4116,Neutral,0.51099306344986
4117,Negative,0.599504768848419
4118,Positive,0.758206307888031
4119,Positive,0.966040194034576
4120,Positive,0.843068242073059
4121,Neutral,0.510913968086243
4122,Neutral,0.55031281709671
4123,Neutral,0.787044823169708
4124,Neutral,0.520945370197296
4125,Positive,0.922541379928589
4126,Neutral,0.53231543302536
4127,Neutral,0.534986734390259
4128,Positive,0.528730630874634
4129,Neutral,0.593510329723358
4130,Positive,0.806962788105011
4131,Neutral,0.912490606307983
4132,Positive,0.592675805091858
4133,Neutral,0.859360575675964
4134,Positive,0.986533641815186
4135,Neutral,0.839902520179749
4136,Neutral,0.631211638450623
4137,Neutral,0.575832307338715
4138,Positive,0.914628922939301
4139,Neutral,0.790907979011536
4140,Neutral,0.802787303924561
4141,Positive,0.875159740447998
4142,Neutral,0.832545042037964
4143,Positive,0.964689910411835
4144,Neutral,0.807895064353943
4145,Negative,0.664376497268677
4146,Neutral,0.791827380657196
4147,Positive,0.98480898141861
4148,Positive,0.982944905757904
4149,Negative,0.770095765590668
4150,Neutral,0.510951578617096
4151,Neutral,0.876746714115143
4152,Neutral,0.871086835861206
4153,Positive,0.507681548595428
4154,Neutral,0.589357733726501
4155,Neutral,0.604711294174194
4156,Positive,0.970572650432587
4157,Positive,0.809314608573914
4158,Neutral,0.715265154838562
4159,Neutral,0.886606395244598
4160,Neutral,0.685417950153351
4161,Neutral,0.54329127073288
4162,Positive,0.985993385314941
4163,),Positive
4164,Positive,0.978019118309021
4165,Neutral,0.707959353923798
4166,Positive,0.988901019096375
4167,Neutral,0.753887712955475
4168,Positive,0.761761844158173
4169,Positive,0.721267938613892
4170,Negative,0.499593585729599
4171,Positive,0.977520406246185
4172,Positive,0.886599004268646
4173,Neutral,0.736991345882416
4174,Negative,0.916350841522217
4175,Neutral,0.860198795795441
4176,Positive,0.842793762683868
4177,Neutral,0.568032205104828
4178,Positive,0.897277534008026
4179,Positive,0.847776889801025
4180,Positive,0.868839502334595
4181,Neutral,0.571646869182587
4182,Neutral,0.899415373802185
4183,Neutral,0.789559960365295
4184,Negative,0.933842062950134
4185,Neutral,0.63373064994812
4186,Neutral,0.63615345954895
4187,Neutral,0.805466532707214
4188,Positive,0.608162343502045
4189,Positive,0.970127701759338
4190,Neutral,0.493668526411057
4191,Neutral,0.891256988048553
4192,Positive,0.937349319458008
4193,Negative,0.935994148254395
4194,Positive,0.938932180404663
4195,Positive,0.564699351787567
4196,Positive,0.923211991786957
4197,Positive,0.909099459648132
4198,Neutral,0.883929193019867
4199,Positive,0.904004752635956
4200,Positive,0.921757161617279
4201,Positive,0.543719172477722
4202,Positive,0.751718163490295
4203,Neutral,0.567342281341553
4204,Positive,0.957897365093231
4205,Neutral,0.583159148693085
4206,Neutral,0.803615212440491
4207,Neutral,0.53062641620636
4208,Neutral,0.796773076057434
4209,Neutral,0.797572493553162
4210,Neutral,0.923254370689392
4211,Positive,0.75062769651413
4212,Neutral,0.641114354133606
4213,Neutral,0.925310134887695
4214,Neutral,0.902395129203796
4215,Positive,0.507293283939362
4216,Positive,0.963889539241791
4217,Positive,0.601049721240997
4218,Positive,0.978180646896362
4219,Neutral,0.604912281036377
4220,Neutral,0.83228987455368
4221,Neutral,0.605667769908905
4222,Positive,0.63524603843689
4223,Neutral,0.582713961601257
4224,Neutral,0.431976139545441
4225,Neutral,0.525113999843597
4226,Neutral,0.566441118717194
4227,Positive,0.945371866226196
4228,Positive,0.945658326148987
4229,Neutral,0.906931221485138
4230,Neutral,0.714756429195404
4231,Neutral,0.906132996082306
4232,Positive,0.612148106098175
4233,Positive,0.514486730098724
4234,Neutral,0.571083247661591
4235,Positive,0.878962695598602
4236,Positive,0.987499415874481
4237,Neutral,0.917182922363281
4238,Neutral,0.682039022445679
4239,Positive,0.965162873268127
4240,Positive,0.957994282245636
4241,Positive,0.841344773769379
4242,Neutral,0.796055555343628
4243,Neutral,0.723069310188293
4244,Negative,0.803456783294678
4245,Neutral,0.923845052719116
4246,Positive,0.913130462169647
4247,Positive,0.498730301856995
4248,Positive,0.804217457771301
4249,Positive,0.698260962963104
4250,Positive,0.845159769058228
4251,Positive,0.517663896083832
4252,Negative,0.886206448078156
4253,Neutral,0.760475635528564
4254,Neutral,0.933372914791107
4255,Neutral,0.802972197532654
4256,Positive,0.992288410663605
4257,Positive,0.661189436912537
4258,Neutral,0.798496544361115
4259,Neutral,0.79627799987793
4260,Positive,0.580823600292206
4261,Neutral,0.748562514781952
4262,Neutral,0.498614698648453
4263,Neutral,0.561538100242615
4264,Positive,0.961782157421112
4265,Negative,0.680261790752411
4266,Neutral,0.808301329612732
4267,Neutral,0.515818297863007
4268,Neutral,0.661346614360809
4269,Positive,0.961840689182282
4270,Neutral,0.724090576171875
4271,Positive,0.561717569828033
4272,Neutral,0.847116112709045
4273,Neutral,0.929964005947113
4274,Negative,0.924218356609345
4275,Positive,0.750036954879761
4276,Positive,0.959177017211914
4277,Positive,0.934449374675751
4278,Positive,0.991397857666016
4279,Positive,0.644620835781097
4280,Neutral,0.847694873809814
4281,Positive,0.941911578178406
4282,Neutral,0.940724968910217
4283,Neutral,0.631366610527039
4284,Neutral,0.838329970836639
4285,Positive,0.714525103569031
4286,Neutral,0.557877123355866
4287,Positive,0.735746502876282
4288,Neutral,0.545529007911682
4289,Neutral,0.538384139537811
4290,Positive,0.893124639987946
4291,Neutral,0.732361257076263
4292,Neutral,0.880002319812775
4293,Positive,0.811382651329041
4294,Neutral,0.8736452460289
4295,Neutral,0.899508059024811
4296,Positive,0.883834421634674
4297,Positive,0.945023953914642
4298,Positive,0.977142810821533
4299,Positive,0.507664322853088
4300,Positive,0.850967884063721
4301,Neutral,0.543625414371491
4302,Positive,0.889835834503174
4303,Neutral,0.791851043701172
4304,Positive,0.90991073846817
4305,Positive,0.571422576904297
4306,Positive,0.968847930431366
4307,Positive,0.675353348255158
4308,Neutral,0.489387959241867
4309,Positive,0.97517991065979
4310,Neutral,0.662855625152588
4311,Negative,0.5351642370224
4312,Positive,0.976065576076508
4313,Positive,0.980963945388794
4314,Neutral,0.726513624191284
4315,Neutral,0.510249018669128
4316,Neutral,0.490769654512405
4317,Positive,0.500910758972168
4318,Neutral,0.856981575489044
4319,Neutral,0.789764821529388
4320,Positive,0.886604368686676
4321,Neutral,0.63007652759552
4322,Neutral,0.782695233821869
4323,Neutral,0.528902113437653
4324,Positive,0.989327073097229
4325,Positive,0.955550193786621
4326,Positive,0.792963147163391
4327,Neutral,0.516395568847656
4328,Positive,0.551368832588196
4329,Neutral,0.753591418266296
4330,Negative,0.57559722661972
4331,Neutral,0.502835214138031
4332,Negative,0.925130486488342
4333,Negative,0.534884750843048
4334,Neutral,0.649125039577484
4335,Positive,0.535741865634918
4336,Neutral,0.935218393802643
4337,Negative,0.612303555011749
4338,Neutral,0.629982173442841
4339,Neutral,0.952325105667114
4340,Neutral,0.901331067085266
4341,Neutral,0.909217715263367
4342,Neutral,0.873530983924866
4343,Neutral,0.810557663440704
4344,Neutral,0.866640627384186
4345,Neutral,0.890355467796326
4346,Neutral,0.808243572711945
4347,Positive,0.958374977111816
4348,Positive,0.669661104679108
4349,Negative,0.459281831979752
4350,Negative,0.63884973526001
4351,),Positive
4352,Positive,0.967950344085693
4353,Neutral,0.556216359138489
4354,Positive,0.983877539634705
4355,Positive,0.976710736751556
4356,Neutral,0.574931740760803
4357,Neutral,0.78802216053009
4358,Neutral,0.510467946529388
4359,Positive,0.803585052490234
4360,Positive,0.657402694225311
4361,Neutral,0.932220458984375
4362,Positive,0.529330551624298
4363,Positive,0.421404004096985
4364,Positive,0.795311331748962
4365,Positive,0.619036316871643
4366,Neutral,0.720788896083832
4367,Positive,0.955107808113098
4368,Neutral,0.687740981578827
4369,Neutral,0.605292022228241
4370,Neutral,0.673933327198029
4371,Positive,0.813131153583527
4372,Neutral,0.669233381748199
4373,Neutral,0.691252112388611
4374,Positive,0.854469835758209
4375,Neutral,0.560861170291901
4376,Positive,0.807966113090515
4377,Positive,0.666512548923492
4378,Positive,0.624668836593628
4379,Neutral,0.550263166427612
4380,Positive,0.762966394424439
4381,Neutral,0.444142758846283
4382,Positive,0.652433335781097
4383,Positive,0.756877899169922
4384,Negative,0.799782156944275
4385,Positive,0.823709070682526
4386,Positive,0.704309284687042
4387,Negative,0.939419448375702
4388,Positive,0.985266029834747
4389,Neutral,0.897889196872711
4390,Neutral,0.549937069416046
4391,Neutral,0.555746614933014
4392,Neutral,0.539712429046631
4393,Negative,0.579158961772919
4394,Neutral,0.824220418930054
4395,Positive,0.943497478961945
4396,Neutral,0.479147672653198
4397,Negative,0.578152656555176
4398,Positive,0.786110997200012
4399,Neutral,0.772836327552795
4400,Neutral,0.560535550117493
4401,Neutral,0.474887698888779
4402,Positive,0.593829035758972
4403,Neutral,0.719769299030304
4404,Neutral,0.590758800506592
4405,Neutral,0.893445193767548
4406,Positive,0.633085310459137
4407,Neutral,0.680732846260071
4408,Neutral,0.78222930431366
4409,Positive,0.882678151130676
4410,Positive,0.793615221977234
4411,Positive,0.824636459350586
4412,Positive,0.933014154434204
4413,Neutral,0.878469586372376
4414,Neutral,0.613664507865906
4415,Neutral,0.482955753803253
4416,Positive,0.984979450702667
4417,Neutral,0.823479652404785
4418,Positive,0.676799774169922
4419,Positive,0.956766724586487
4420,Neutral,0.867955386638641
4421,Negative,0.519826114177704
4422,Positive,0.836939454078674
4423,Neutral,0.616574168205261
4424,Neutral,0.86799031496048
4425,Positive,0.766226649284363
4426,Positive,0.817202746868134
4427,Neutral,0.863066971302033
4428,Positive,0.714196920394897
4429,Positive,0.968993782997131
4430,Neutral,0.741217613220215
4431,Neutral,0.575297951698303
4432,Neutral,0.876019716262817
4433,Neutral,0.740326285362244
4434,Neutral,0.43326735496521
4435,Neutral,0.651939511299133
4436,Neutral,0.535929024219513
4437,Positive,0.622477531433106
4438,Positive,0.829134702682495
4439,Positive,0.512506663799286
4440,Positive,0.919719278812408
4441,Negative,0.887923836708069
4442,Positive,0.763884603977203
4443,Positive,0.92724609375
4444,Positive,0.972703337669373
4445,Neutral,0.943790078163147
4446,Neutral,0.85627955198288
4447,Positive,0.908791959285736
4448,Positive,0.51772141456604
4449,Neutral,0.665198564529419
4450,Neutral,0.891785681247711
4451,Positive,0.970677316188812
4452,Neutral,0.907328128814697
4453,Positive,0.976912140846252
4454,Neutral,0.774740636348724
4455,Neutral,0.54036557674408
4456,Positive,0.806072056293488
4457,Positive,0.975088238716126
4458,Neutral,0.879577577114105
4459,Neutral,0.495732843875885
4460,Positive,0.879425525665283
4461,Positive,0.952573835849762
4462,Positive,0.959649503231049
4463,Positive,0.784265756607056
4464,Neutral,0.856759548187256
4465,Neutral,0.580056190490723
4466,Neutral,0.604853868484497
4467,Positive,0.936503052711487
4468,Positive,0.800123751163483
4469,Positive,0.715562283992767
4470,Neutral,0.440054714679718
4471,Neutral,0.882639467716217
4472,Positive,0.477148592472076
4473,Positive,0.632804095745087
4474,Neutral,0.694069862365723
4475,Neutral,0.797118484973908
4476,Neutral,0.771292209625244
4477,Positive,0.973964035511017
4478,Positive,0.941946923732758
4479,Negative,0.68716835975647
4480,Neutral,0.925703942775726
4481,Neutral,0.689680635929108
4482,Positive,0.89293110370636
4483,Positive,0.96080756187439
4484,Positive,0.962185323238373
4485,Positive,0.70754200220108
4486,Neutral,0.741933047771454
4487,Positive,0.869619607925415
4488,Positive,0.614580392837524
4489,Neutral,0.905643224716187
4490,Neutral,0.724302649497986
4491,Positive,0.743008255958557
4492,Positive,0.547309041023254
4493,Positive,0.981301426887512
4494,Positive,0.977106392383575
4495,Positive,0.945650458335876
4496,Positive,0.923121869564056
4497,Positive,0.758555948734283
4498,Neutral,0.815522134304047
4499,Neutral,0.760970771312714
4500,Neutral,0.554793953895569
4501,Neutral,0.79239821434021
4502,Neutral,0.707742631435394
4503,Neutral,0.716688930988312
4504,Neutral,0.780381143093109
4505,Positive,0.664677619934082
4506,Neutral,0.921584010124207
4507,Neutral,0.797094404697418
4508,Neutral,0.811097502708435
4509,Positive,0.734624564647675
4510,Neutral,0.787358939647675
4511,Neutral,0.912550151348114
4512,Neutral,0.624612927436829
4513,Neutral,0.845747292041779
4514,Positive,0.752116739749908
4515,Positive,0.770648419857025
4516,Negative,0.500205099582672
4517,Positive,0.726466715335846
4518,Neutral,0.63199371099472
4519,Positive,0.982370257377625
4520,Positive,0.909198462963104
4521,Neutral,0.87958174943924
4522,Neutral,0.858034729957581
4523,Positive,0.96769505739212
4524,Neutral,0.881589770317078
4525,Negative,0.506616413593292
4526,Neutral,0.683665752410889
4527,Neutral,0.557615518569946
4528,Neutral,0.768532752990723
4529,Positive,0.595788657665253
4530,Positive,0.568235456943512
4531,Positive,0.768347382545471
4532,Neutral,0.672637045383453
4533,Neutral,0.647999584674835
4534,Negative,0.680575132369995
4535,Positive,0.840390622615814
4536,Neutral,0.833483636379242
4537,Neutral,0.809838950634003
4538,Positive,0.829472184181213
4539,Positive,0.790381193161011
4540,Neutral,0.539818346500397
4541,Neutral,0.672100782394409
4542,Positive,0.518397569656372
4543,Positive,0.964682519435883
4544,Positive,0.876820385456085
4545,Positive,0.942855834960938
4546,Neutral,0.476517647504807
4547,Negative,0.424208253622055
4548,Positive,0.933757662773132
4549,Positive,0.981644988059998
4550,Positive,0.627242863178253
4551,Negative,0.818906128406525
4552,Neutral,0.869235694408417
4553,Neutral,0.498723089694977
4554,Positive,0.904643595218658
4555,Neutral,0.730159819126129
4556,Positive,0.484385311603546
4557,Neutral,0.613319575786591
4558,Positive,0.750785171985626
4559,Neutral,0.621899962425232
4560,Neutral,0.644722878932953
4561,Positive,0.96951812505722
4562,Neutral,0.894722700119019
4563,Negative,0.756038069725037
4564,Neutral,0.785666882991791
4565,Positive,0.75146746635437
4566,Positive,0.970625221729279
4567,Neutral,0.755032777786255
4568,Neutral,0.867327630519867
4569,Neutral,0.542183399200439
4570,Neutral,0.647320806980133
4571,Positive,0.991438508033752
4572,Neutral,0.504668295383453
4573,Neutral,0.939327001571655
4574,Neutral,0.839718043804169
4575,Positive,0.64612489938736
4576,Neutral,0.892070174217224
4577,Negative,0.871420741081238
4578,Neutral,0.883911550045013
4579,Positive,0.948476314544678
4580,Neutral,0.852952420711517
4581,Positive,0.808463633060455
4582,Positive,0.774695992469788
4583,Positive,0.843751430511475
4584,Positive,0.676405847072601
4585,Neutral,0.721935987472534
4586,Neutral,0.775946021080017
4587,Neutral,0.595234036445618
4588,Neutral,0.788281798362732
4589,Positive,0.852800607681274
4590,Neutral,0.575828015804291
4591,Positive,0.719468355178833
4592,Neutral,0.584282159805298
4593,Neutral,0.94945901632309
4594,Neutral,0.770483314990997
4595,Negative,0.558249652385712
4596,Positive,0.892450511455536
4597,Positive,0.783936858177185
4598,Negative,0.525474488735199
4599,Positive,0.985006034374237
4600,Positive,0.621894419193268
4601,Neutral,0.600703299045563
4602,Positive,0.747808933258057
4603,Positive,0.605452716350555
4604,Neutral,0.879072666168213
4605,Negative,0.801421046257019
4606, thought and action, restraint and fulfilment
4607,Neutral,0.829148054122925
4608,Neutral,0.775663673877716
4609,Positive,0.606197893619537
4610,Positive,0.477713346481323
4611,Positive,0.764175176620483
4612,Positive,0.555676221847534
4613,Positive,0.670200526714325
4614,Negative,0.766155183315277
4615,Positive,0.942476034164429
4616,Positive,0.799747109413147
4617,Positive,0.585210084915161
4618,Positive,0.815033853054047
4619,Negative,0.548604369163513
4620,Neutral,0.864222824573517
4621,Positive,0.88958340883255
4622,Neutral,0.779028177261353
4623,Negative,0.642154812812805
4624,Positive,0.951051592826843
4625,Positive,0.927837550640106
4626,Negative,0.883825302124023
4627,Positive,0.982911705970764
4628,Positive,0.895381212234497
4629,Positive,0.988972246646881
4630,Positive,0.674003958702087
4631,Positive,0.891678035259247
4632,Neutral,0.626554906368256
4633,Positive,0.569988369941711
4634,Positive,0.979522347450256
4635,Neutral,0.842504143714905
4636,Neutral,0.547079265117645
4637,Negative,0.842933833599091
4638,Positive,0.8242107629776
4639,Negative,0.705426394939423
4640,Neutral,0.730309009552002
4641,Neutral,0.537337124347687
4642,Positive,0.550171852111816
4643,Positive,0.983020544052124
4644,Positive,0.976184248924255
4645,Positive,0.887643456459045
4646,Neutral,0.531686067581177
4647,Neutral,0.813579797744751
4648,Positive,0.881748080253601
4649,Positive,0.818259477615356
4650,Neutral,0.837515890598297
4651,Neutral,0.761011958122253
4652,Neutral,0.500844061374664
4653,Positive,0.872851312160492
4654,Neutral,0.58907687664032
4655,Neutral,0.570059716701508
4656,Positive,0.632686734199524
4657,Negative,0.804877817630768
4658,Positive,0.693721830844879
4659,Neutral,0.582071781158447
4660,Neutral,0.77414608001709
4661,Positive,0.935308277606964
4662,Negative,0.498152494430542
4663,Neutral,0.762599289417267
4664,Neutral,0.890007495880127
4665,Positive,0.535025954246521
4666,Neutral,0.748298704624176
4667,Positive,0.972898244857788
4668,Neutral,0.736592173576355
4669,Neutral,0.837490558624268
4670,Positive,0.935668706893921
4671,Positive,0.794484496116638
4672,Neutral,0.656077802181244
4673,Negative,0.580302476882935
4674,Positive,0.573039531707764
4675,Negative,0.634757816791534
4676,Positive,0.959091782569885
4677,Positive,0.438633382320404
4678,Negative,0.47821769118309
4679,Neutral,0.82638430595398
4680,Neutral,0.776576697826386
4681,Neutral,0.789605140686035
4682,Neutral,0.921431362628937
4683,Neutral,0.57348769903183
4684,Negative,0.843187391757965
4685,Positive,0.917235434055328
4686,Positive,0.710760593414307
4687,Positive,0.62175589799881
4688,Positive,0.654701292514801
4689,Positive,0.960201680660248
4690,Positive,0.840902924537659
4691,Positive,0.912672758102417
4692,Neutral,0.779382228851318
4693,Positive,0.828557193279266
4694,Positive,0.540707528591156
4695,Positive,0.956675052642822
4696,Neutral,0.687599062919617
4697,Neutral,0.905382096767426
4698,Neutral,0.921706140041351
4699,Neutral,0.557897329330444
4700,Negative,0.490021139383316
4701,Positive,0.623407185077667
4702,Neutral,0.57462078332901
4703,Positive,0.951278328895569
4704,Neutral,0.566219806671143
4705,Positive,0.8768070936203
4706,Positive,0.95684552192688
4707,Neutral,0.825231194496155
4708,Neutral,0.66207891702652
4709,Positive,0.905263781547546
4710,Positive,0.713653922080994
4711,Positive,0.625236690044403
4712,Neutral,0.820558071136475
4713,Neutral,0.612902581691742
4714,Positive,0.584940910339356
4715,Positive,0.684776365756989
4716,Neutral,0.67653614282608
4717,Positive,0.743035912513733
4718,Positive,0.484043478965759
4719,Positive,0.97160792350769
4720,Positive,0.96388453245163
4721,Positive,0.972651302814484
4722,Positive,0.873528003692627
4723,Negative,0.660530090332031
4724,Neutral,0.804617941379547
4725,Neutral,0.545121133327484
4726,Positive,0.673111379146576
4727,Negative,0.888687014579773
4728,Neutral,0.894565284252167
4729,Neutral,0.565843403339386
4730,Neutral,0.632908344268799
4731,Positive,0.688428103923798
4732,Neutral,0.730630576610565
4733,Positive,0.887966573238373
4734,Negative,0.590308487415314
4735,Positive,0.744656980037689
4736,Neutral,0.544110059738159
4737,Neutral,0.586580097675324
4738,Positive,0.781097114086151
4739,Neutral,0.600728332996368
4740,Neutral,0.917776167392731
4741,Positive,0.919088304042816
4742,Positive,0.687497854232788
4743,Positive,0.854671895503998
4744,Positive,0.850504219532013
4745,Neutral,0.553909659385681
4746,Positive,0.766144633293152
4747,Negative,0.574289262294769
4748,Positive,0.972535490989685
4749,Positive,0.938388228416443
4750,Neutral,0.561258435249329
4751,Neutral,0.494690418243408
4752,Positive,0.992333769798279
4753,Neutral,0.407051146030426
4754,Neutral,0.836399376392365
4755,Positive,0.986228704452515
4756,Neutral,0.821856558322907
4757,Neutral,0.43631374835968
4758,Neutral,0.922444224357605
4759,Neutral,0.517750442028046
4760,Positive,0.808481216430664
4761,Positive,0.76979261636734
4762,Neutral,0.914534330368042
4763,Neutral,0.579266488552094
4764,Positive,0.920499861240387
4765,Negative,0.832376480102539
4766,Positive,0.890089809894562
4767,Positive,0.876652657985687
4768,Neutral,0.50177937746048
4769,Neutral,0.521188676357269
4770,Positive,0.537743091583252
4771,Neutral,0.737785518169403
4772,Positive,0.929795742034912
4773,Positive,0.873249173164368
4774,Neutral,0.911886394023895
4775,Positive,0.931020438671112
4776,Neutral,0.904901802539825
4777,Positive,0.527884066104889
4778,Positive,0.592744588851929
4779,Positive,0.989001989364624
4780,Positive,0.800746858119965
4781,Neutral,0.668498635292053
4782,Neutral,0.927267372608185
4783,Positive,0.611221313476563
4784,Positive,0.835027277469635
4785,Neutral,0.563357651233673
4786,Negative,0.919474720954895
4787,Positive,0.716923594474793
4788,Positive,0.578230381011963
4789,Neutral,0.939544856548309
4790,Neutral,0.753054916858673
4791,Neutral,0.581442177295685
4792,Positive,0.652440428733826
4793,Positive,0.840484023094177
4794,Neutral,0.88941103219986
4795,Positive,0.456984668970108
4796,Positive,0.941551804542542
4797,Positive,0.747368097305298
4798,Negative,0.703708112239838
4799,Positive,0.827973425388336
4800,Neutral,0.850276291370392
4801,Positive,0.60186904668808
4802,Positive,0.81428998708725
4803,Positive,0.661558628082275
4804,Positive,0.826684057712555
4805,Positive,0.64379608631134
4806,Positive,0.847142219543457
4807,Positive,0.887767195701599
4808,Positive,0.773494601249695
4809,Negative,0.633504986763001
4810,Positive,0.552317798137665
4811,Negative,0.697283804416657
4812,Neutral,0.732924580574036
4813,Neutral,0.503982782363892
4814,Positive,0.939722537994385
4815,Positive,0.729576885700226
4816,Positive,0.75482702255249
4817,Neutral,0.560451984405518
4818,Positive,0.947703719139099
4819,Positive,0.943815886974335
4820,Negative,0.724900960922241
4821,Positive,0.599623084068298
4822,Neutral,0.677020967006683
4823,Neutral,0.528657853603363
4824,Positive,0.821954190731049
4825,Positive,0.864895641803741
4826,Positive,0.943461656570435
4827,Positive,0.576152384281158
4828,Neutral,0.483536392450333
4829,Neutral,0.555246829986572
4830,Neutral,0.522302627563477
4831,Neutral,0.789052069187164
4832,Neutral,0.716821253299713
4833,Neutral,0.614372193813324
4834,Positive,0.66716605424881
4835,Positive,0.76592093706131
4836,Positive,0.692286312580109
4837,Neutral,0.574069857597351
4838,Positive,0.794012129306793
4839,Positive,0.843445122241974
4840,Positive,0.961925268173218
4841,Positive,0.935069561004639
4842,Neutral,0.941846966743469
4843,Neutral,0.472401916980743
4844,Positive,0.859111249446869
4845,Positive,0.53631579875946
4846,Positive,0.982301592826843
4847,Positive,0.878290593624115
4848,Positive,0.639759421348572
4849,Positive,0.798095047473908
4850,Negative,0.758790135383606
4851,Neutral,0.856275200843811
4852,Neutral,0.647387742996216
4853,),Positive
4854,Negative,0.496685683727264
4855,Positive,0.933900773525238
4856,Neutral,0.90561044216156
4857,Positive,0.882220506668091
4858,Positive,0.947264194488525
4859,Positive,0.876308083534241
4860,Negative,0.703077137470245
4861,Neutral,0.910480082035065
4862,Positive,0.525322735309601
4863,Positive,0.707192182540894
4864,Positive,0.862647414207459
4865,Neutral,0.658509790897369
4866,Neutral,0.938611686229706
4867,Positive,0.814461350440979
4868,Positive,0.737163424491882
4869,Positive,0.607244670391083
4870,Neutral,0.693081557750702
4871,Positive,0.71943074464798
4872,Positive,0.887980699539185
4873,Positive,0.515780746936798
4874,Positive,0.965680956840515
4875,Positive,0.930159568786621
4876,Neutral,0.769460916519165
4877,Negative,0.505003333091736
4878,Neutral,0.55661153793335
4879,Positive,0.8834627866745
4880,Neutral,0.87965202331543
4881,Positive,0.931584477424622
4882,Neutral,0.601017415523529
4883,Negative,0.557854354381561
4884,Neutral,0.798519372940064
4885,Positive,0.951442956924439
4886,Negative,0.615209341049194
4887,Neutral,0.919268906116486
4888, what is the average wage for a bartender in Tallinn these days? Especially to those who have no experience? Thanks for the answers!,Neutral
4889,Neutral,0.487074971199036
4890,Neutral,0.685809016227722
4891,Neutral,0.81902289390564
4892,Neutral,0.646654903888702
4893,Positive,0.958582699298859
4894,Neutral,0.832116007804871
4895,Neutral,0.893332004547119
4896,Positive,0.990000605583191
4897,Neutral,0.787319183349609
4898,Neutral,0.816711008548737
4899,Neutral,0.683934807777405
4900,Positive,0.829423785209656
4901,Neutral,0.945612728595734
4902,Positive,0.935182154178619
4903,Neutral,0.541028559207916
4904,Neutral,0.798761427402496
4905,Positive,0.768247842788696
4906,Positive,0.857425153255463
4907,Positive,0.94667261838913
4908,Neutral,0.499004572629929
4909,Neutral,0.725759923458099
4910,Negative,0.508737623691559
4911,Positive,0.622612774372101
4912,Positive,0.975168287754059
4913,Positive,0.563645362854004
4914,Neutral,0.674995064735413
4915,Positive,0.934935629367828
4916,Positive,0.704516172409058
4917,Positive,0.907801151275635
4918,Positive,0.981587886810303
4919,Negative,0.503228962421417
4920,Negative,0.514868319034576
4921,Negative,0.553163945674896
4922,Neutral,0.610555171966553
4923,Positive,0.940470218658447
4924,Neutral,0.850695312023163
4925,Positive,0.618830919265747
4926,Positive,0.768155694007874
4927,Positive,0.985170423984528
4928,Positive,0.826679348945618
4929,Neutral,0.522990584373474
4930,Neutral,0.668512761592865
4931,Neutral,0.571041464805603
4932,Positive,0.866564869880676
4933,Neutral,0.66881000995636
4934,Neutral,0.53198766708374
4935,Positive,0.817702770233154
4936,Positive,0.890814244747162
4937,Neutral,0.760339558124542
4938,) thank you in advance and greetings!,Positive
4939,Positive,0.896323084831238
4940,Positive,0.891494929790497
4941,Positive,0.918392717838287
4942,Positive,0.918853521347046
4943,Neutral,0.371932804584503
4944,Negative,0.526269614696503
4945,Negative,0.489817589521408
